 22731  512.85 2659.97 99.999  9.999 20.244   0   0 9.999  994   0 0.267
 22737  435.64 2662.14 99.999  9.999 20.504   0   0 9.999  994   0 0.312
 22746  535.72 2672.03 99.999  9.999 20.713   0   0 9.999  921   0 0.436
 22747  429.07 2673.17 99.999  9.999 20.587   0   0 9.999  995   1 0.382
 22748  395.44 2673.00 99.999  9.999 19.903   0   0 9.999 1004   0 0.203
 22749  411.00 2672.60 99.999  9.999 20.078   0   0 9.999 1008   0 0.234
 22750  454.38 2672.82 99.999  9.999 20.697   0   0 9.999  973   0 0.367
 22755  486.40 2679.92 99.999  9.999 19.897   0   0 9.999 1004   1 0.199
 22756  522.02 2678.21 21.793  2.144 19.649  74   0 0.339 1010   2 0.176
 22758  507.63 2680.61 21.412  1.684 19.728  76   0 0.224 1003   1 0.192
 22760  474.23 2680.12 99.999  9.999 20.041   0   0 9.999  998   1 0.219
 22764  480.13 2685.76 99.999  9.999 20.301   0   0 9.999  997   0 0.289
 22767  447.23 2686.43 21.582  1.709 19.873  75   0 0.297 1010   0 0.192
 22770  469.14 2689.11 99.999  9.999 19.925   0   0 9.999  997   3 0.183
 22772  424.49 2689.35 99.999  9.999 20.245   0   0 9.999  989   2 0.260
 22774  405.34 2693.79 99.999  9.999 20.406   0   0 9.999  990   1 0.293
 22776  536.15 2694.67 22.302  2.233 20.069  69   0 0.401  988   1 0.235
 22779  393.70 2695.34 99.999  9.999 20.152   0   0 9.999 1002   1 0.248
 22780  458.21 2697.33 99.999  9.999 20.306   0   0 9.999  997   1 0.267
 22789  523.94 2705.54 99.999  9.999 20.381   0   0 9.999  984   0 0.302
 22795  401.43 2710.33 99.999  9.999 20.471   0   0 9.999  992   0 0.315
 22796  517.55 2708.90 99.999  9.999 20.632   0   0 9.999  971   0 0.394
 22797  501.04 2708.70 99.999  9.999 20.079   0   0 9.999  981   1 0.335
 22802  502.48 2712.77 99.999  9.999 20.477   0   0 9.999  958   0 0.362
 22805  439.78 2716.59 99.999  9.999 20.377   0   0 9.999 1000   0 0.284
 22806  418.82 2717.74 99.999  9.999 20.474   0   0 9.999  986   0 0.308
 22807  463.31 2717.86 99.999  9.999 20.024   0   0 9.999  992   3 0.206
 22808  496.93 2715.45 99.999  9.999 19.893   0   0 9.999  999   1 0.242
 22809  405.20 2720.46 99.999  9.999 20.528   0   0 9.999  980   0 0.347
 22816  455.69 2723.94 99.999  9.999 20.463   0   0 9.999  986   0 0.309
 22817  517.36 2727.41 99.999  9.999 20.426   0   0 9.999  981   0 0.306
 22820  422.62 2727.81 99.999  9.999 20.399   0   0 9.999  991   0 0.286
 22821  545.34 2727.14 99.999  9.999 20.434   0   0 9.999  993   0 0.310
 22822  416.19 2727.85 99.999  9.999 20.087   0   0 9.999 1011   3 0.222
 22823  489.14 2729.92 99.999  9.999 20.393   0   0 9.999  999   0 0.324
 22824  506.79 2728.90 99.999  9.999 20.394   0   0 9.999  995   1 0.316
 22826  465.83 2730.97 99.999  9.999 20.291   0   0 9.999  999   1 0.265
 22832  403.70 2735.68 99.999  9.999 20.474   0   0 9.999  987   0 0.313
 22833  488.51 2734.76 99.999  9.999 20.200   0   0 9.999 1007   0 0.258
 22837  472.00 2740.81 99.999  9.999 20.313   0   0 9.999  985   1 0.270
 22839  463.11 2739.30 99.999  9.999 20.383   0   0 9.999 1002   1 0.275
 22841  540.03 2740.68 99.999  9.999 19.957   0   0 9.999 1008   2 0.204
 22847  530.58 2748.03 99.999  9.999 20.409   0   0 9.999  950   0 0.290
 22857  476.54 2759.54 99.999  9.999 20.714   0   0 9.999  966   0 0.372
 22862  443.61 2762.53 99.999  9.999 20.843   0   0 9.999  963   0 0.408
 22868  500.09 2765.65 99.999  9.999 20.508   0   0 9.999  990   0 0.312
 22883  429.73 2774.20 99.999  9.999 20.174   0   0 9.999  988   1 0.272
 22887  442.49 2777.56 99.999  9.999 20.053   0   0 9.999 1002   1 0.232
 22889  436.52 2778.15 99.999  9.999 20.473   0   0 9.999 1001   0 0.312
 22890  476.41 2778.51 99.999  9.999 20.133   0   0 9.999 1011   0 0.241
 22891  515.52 2782.14 99.999  9.999 20.546   0   0 9.999  986   0 0.326
 22892  533.08 2780.40 99.999  9.999 20.285   0   0 9.999  998   1 0.259
 22897  391.98 2787.29 99.999  9.999 19.847   0   0 9.999  933   1 0.350
 22898  411.74 2786.90 99.999  9.999 20.725   0   0 9.999  955   0 0.380
 22899  526.57 2786.78 99.999  9.999 20.394   0   0 9.999 1000   0 0.296
 22905  505.42 2788.45 99.999  9.999 20.806   0   0 9.999  973   0 0.419
 22906  543.14 2790.67 99.999  9.999 20.459   0   0 9.999  983   0 0.307
 22914  423.41 2800.01 99.999  9.999 20.424   0   0 9.999  995   1 0.303
 22916  510.75 2801.18 99.999  9.999 20.423   0   0 9.999  988   2 0.310
 22920  411.30 2806.14 99.999  9.999 20.459   0   0 9.999  976   0 0.307
 22921  425.32 2805.64 99.999  9.999 20.515   0   0 9.999  987   0 0.318
 22922  527.48 2806.69 99.999  9.999 20.103   0   0 9.999 1011   1 0.251
 22924  549.33 2808.28 99.999  9.999 21.050   0   0 9.999  906   0 0.501
 22928  458.49 2808.78 99.999  9.999 20.302   0   0 9.999 1000   0 0.276
 22931  462.92 2674.07 99.999  9.999 20.817   0   0 9.999  974   0 0.423
 22940  423.20 2627.27 21.303  1.403 19.900  73   0 0.191 1014   1 0.206
 22942  395.96 2666.88 99.999  9.999 19.895   0   0 9.999 1003   2 0.202
 22944  421.93 2681.92 99.999  9.999 20.079   0   0 9.999 1000   0 0.265
 22952  432.25 2877.36 18.297  4.852 13.445  82   0 0.088 1050   0 0.043
 22970  428.16 2846.02 15.543  0.927 14.616  82   0 0.004 1043   7 0.007
 22972  547.83 2853.19 17.724  2.595 15.129  81   1 0.012 1043   7 0.010
 22974  461.61 2865.98 16.348  1.218 15.130  81   1 0.006 1046   4 0.007
 22975  435.00 2868.06 17.915  3.240 14.674  82   0 0.017 1046   4 0.011
 22981  520.66 2906.96 20.543  5.775 14.769  77   0 0.136 1050   0 0.086
 22982  532.35 2908.40 15.423  0.859 14.563  82   0 0.003 1042   8 0.008
 22983  478.92 2911.25 17.436  2.275 15.161  81   1 0.010 1043   7 0.006
 22986  405.97 2972.08 18.047  3.275 14.773  82   0 0.021 1042   8 0.005
 22988  458.72 2989.79 16.414  1.316 15.098  82   0 0.006 1048   2 0.005
 22991  460.12 3001.52 17.708  2.622 15.086  82   0 0.012 1047   3 0.005
 23021  410.26 2825.38 16.778  1.401 15.377  82   0 0.006 1040  10 0.009
 23024  443.74 2833.87 18.857  2.916 15.941  80   0 0.025 1043   5 0.009
 23028  539.53 2868.56 18.426  3.330 15.096  81   0 0.020 1044   6 0.009
 23031  536.99 2900.20 17.136  1.443 15.693  82   0 0.012 1047   1 0.013
 23034  389.36 2927.60 18.039  2.286 15.752  82   0 0.015 1042   5 0.007
 23041  442.56 2966.19 17.686  2.193 15.494  82   0 0.013 1046   4 0.006
 23042  518.72 2967.85 18.386  2.498 15.889  82   0 0.019 1044   5 0.008
 23045  543.50 2978.52 18.479  2.767 15.713  82   0 0.022 1047   2 0.009
 23047  438.34 2988.76 18.103  2.418 15.685  82   0 0.020 1047   2 0.008
 23093  413.97 2823.63 18.404  2.456 15.948  82   0 0.026 1043   6 0.014
 23102  422.09 2816.05 19.011  2.859 16.153  82   0 0.030 1046   2 0.011
 23105  465.32 2821.56 19.307  2.591 16.716  78   1 0.033 1022   5 0.013
 23113  445.22 2855.71 18.966  2.560 16.406  80   1 0.032 1042   3 0.013
 23114  463.33 2858.20 18.754  2.451 16.303  81   0 0.029 1032   3 0.012
 23115  521.22 2861.11 19.296  2.723 16.573  81   0 0.038 1019   5 0.013
 23118  505.46 2867.47 17.746  1.395 16.350  82   0 0.012 1031   1 0.012
 23119  527.82 2869.49 19.415  2.623 16.792  78   0 0.044 1032   3 0.016
 23125  425.35 2882.59 18.891  2.317 16.573  81   0 0.032 1031   4 0.044
 23126  461.43 2905.14 18.886  2.383 16.503  80   0 0.025 1027   7 0.012
 23131  507.26 2914.27 18.785  2.496 16.289  82   0 0.028 1032   5 0.012
 23133  502.05 2918.49 18.946  2.530 16.415  82   0 0.030 1038   3 0.012
 23137  406.55 2924.00 18.258  1.552 16.706  82   0 0.017 1026   3 0.014
 23138  474.04 2929.27 18.928  2.288 16.640  81   0 0.034 1034   5 0.013
 23144  520.98 2941.67 19.234  2.527 16.707  80   0 0.035 1023   4 0.015
 23145  475.84 2943.74 19.303  2.391 16.913  81   0 0.049 1028   2 0.016
 23147  458.07 2945.12 19.139  2.380 16.759  81   0 0.033 1037   0 0.014
 23148  520.08 2947.24 19.062  2.439 16.623  80   0 0.043 1032   4 0.014
 23149  543.87 2950.03 19.021  2.455 16.565  80   0 0.028 1020   5 0.011
 23152  423.90 2954.73 19.148  2.463 16.685  80   0 0.035 1030   2 0.013
 23153  465.21 2955.19 18.852  2.567 16.284  80   0 0.034 1037   4 0.010
 23154  406.54 2959.23 18.900  2.541 16.359  80   0 0.026 1031   3 0.010
 23160  451.39 2966.75 19.392  2.522 16.869  78   1 0.037 1020   3 0.016
 23162  425.13 2969.83 19.114  2.202 16.912  81   0 0.045 1028   2 0.017
 23164  412.46 2974.89 18.313  2.282 16.031  81   1 0.016 1046   4 0.010
 23165  461.55 2982.10 18.610  2.394 16.216  82   0 0.025 1043   1 0.011
 23168  393.19 2986.47 18.837  2.510 16.327  80   1 0.029 1030   4 0.010
 23172  464.79 2996.35 19.241  2.602 16.639  82   0 0.043 1030   3 0.017
 23173  513.00 2997.58 18.850  2.532 16.318  82   0 0.031 1031   5 0.010
 23178  474.30 3009.63 19.283  2.590 16.692  80   0 0.045 1028   3 0.014
 23350  427.86 2956.74 19.134  1.676 17.458  81   0 0.035 1018   1 0.024
 23351  429.16 2969.89 19.540  2.297 17.243  80   0 0.058 1025   2 0.022
 23371  523.62 2820.01 19.852  2.722 17.129  77   0 0.067 1019   1 0.019
 23377  544.72 2834.44 20.352  2.748 17.604  78   0 0.105 1018   1 0.033
 23380  389.63 2840.95 19.614  2.587 17.027  80   0 0.050 1016   2 0.016
 23382  433.83 2843.01 19.556  1.943 17.613  81   0 0.089 1022   0 0.055
 23383  526.89 2843.16 20.083  2.666 17.417  77   0 0.077 1018   1 0.022
 23386  548.00 2848.81 19.426  2.014 17.413  81   0 0.053 1025   1 0.055
 23390  417.34 2852.90 20.024  2.323 17.701  80   0 0.076 1012   4 0.030
 23391  494.56 2854.21 19.785  2.677 17.108  75   0 0.050 1020   4 0.017
 23397  529.04 2859.27 19.909  2.852 17.057  78   0 0.070 1014   3 0.018
 23402  538.89 2876.56 19.933  2.673 17.260  79   0 0.054 1020   4 0.025
 23404  403.06 2881.44 19.773  2.516 17.257  78   0 0.058 1016   3 0.020
 23407  517.48 2886.02 20.371  2.702 17.670  75   0 0.100 1010   6 0.026
 23410  430.70 2898.60 19.243  1.991 17.251  80   0 0.047 1019   2 0.020
 23414  531.59 2901.33 18.897  1.679 17.217  82   0 0.052 1021   4 0.036
 23417  505.51 2903.84 19.547  1.970 17.577  78   0 0.081 1021   0 0.075
 23418  540.76 2908.79 19.710  2.500 17.211  79   1 0.068 1029   1 0.040
 23420  533.79 2910.69 99.999  9.999 16.605   0   0 9.999 1047   2 0.050
 23421  437.51 2913.27 19.047  1.530 17.517  80   0 0.040 1015   3 0.024
 23424  522.07 2925.19 19.553  2.461 17.092  79   0 0.044 1014   6 0.017
 23428  548.20 2936.43 20.655  2.810 17.845  77   0 0.133 1016   0 0.052
 23429  391.44 2938.37 19.729  2.387 17.342  78   0 0.058 1018   2 0.021
 23430  469.28 2940.44 19.402  2.456 16.946  79   0 0.037 1022   5 0.016
 23432  449.79 2941.82 19.709  2.617 17.093  79   0 0.050 1018   5 0.017
 23433  444.23 2941.60 19.799  2.271 17.528  78   0 0.047 1011   4 0.024
 23434  502.61 2943.66 19.568  2.437 17.131  79   0 0.042 1016   2 0.018
 23435  527.24 2945.91 20.136  2.677 17.459  78   0 0.102 1015   2 0.026
 23440  521.99 2953.31 19.883  2.533 17.350  80   0 0.067 1014   4 0.023
 23446  533.87 2970.24 20.213  2.444 17.769  77   0 0.064 1013   2 0.028
 23450  408.46 2979.26 20.028  1.912 18.116  80   0 0.072 1024   3 0.051
 23453  451.53 3000.05 19.660  2.458 17.201  79   0 0.059 1017   6 0.021
 23456  402.17 3007.46 20.108  2.374 17.734  79   0 0.076 1013   3 0.028
 23457  548.12 3009.68 19.214  2.025 17.190  79   0 0.034 1022   2 0.020
 23603  462.31 2947.77 19.882  1.937 17.945  79   0 0.070 1016   2 0.037
 23607  539.54 2835.01 20.874  2.152 18.722  75   1 0.122 1011   1 0.069
 23609  531.62 2840.88 20.545  2.023 18.522  78   0 0.110 1014   1 0.057
 23614  538.11 2883.11 21.274  2.237 19.037  78   0 0.207 1011   4 0.097
 23615  400.60 2885.08 20.324  2.139 18.185  79   0 0.095 1016   1 0.044
 23619  541.94 2911.32 20.801  2.296 18.505  79   0 0.141 1013   3 0.096
 23623  405.97 3003.97 21.390  2.563 18.828  74   0 0.176 1011   3 0.076
 23642  446.81 2816.14 20.929  2.512 18.416  80   0 0.147 1010   2 0.049
 23644  404.17 2818.59 19.851  1.785 18.066  80   0 0.068 1016   1 0.043
 23645  480.41 2817.16 21.571  3.007 18.564  77   0 0.285 1012   0 0.055
 23646  389.26 2817.90 21.024  2.460 18.563  77   0 0.184 1016   0 0.065
 23650  500.75 2821.39 20.481  2.424 18.057  73   0 0.095 1008   4 0.037
 23659  429.26 2833.53 20.532  1.966 18.566  78   0 0.111 1014   4 0.066
 23661  446.19 2837.07 20.737  2.444 18.293  78   0 0.157 1019   1 0.061
 23664  505.38 2842.99 20.357  2.409 17.948  74   1 0.074 1010   4 0.031
 23676  427.38 2855.36 20.424  2.192 18.232  78   0 0.100 1023   3 0.056
 23686  390.14 2864.87 20.788  2.317 18.471  79   0 0.138 1011   1 0.052
 23689  431.05 2870.04 99.999  9.999 17.936   0   0 9.999 1000   0 0.214
 23694  438.12 2876.02 99.999  9.999 18.788   0   0 9.999  866   0 0.394
 23696  454.01 2877.77 19.827  1.929 17.898  80   0 0.069 1015   4 0.036
 23702  417.92 2884.38 20.360  1.500 18.860  78   0 0.122 1010   7 0.102
 23703  429.22 2884.59 20.956  2.570 18.385  80   0 0.177  976   0 0.223
 23710  453.81 2892.48 20.845  2.490 18.356  77   1 0.113 1010   3 0.046
 23711  528.76 2894.79 20.449  2.520 17.929  80   0 0.116 1011   5 0.040
 23714  445.91 2895.73 20.296  1.987 18.309  77   1 0.081 1012   1 0.054
 23716  475.33 2897.34 20.210  1.973 18.236  79   0 0.071 1012   3 0.045
 23717  441.87 2900.55 20.546  2.409 18.137  77   0 0.102 1015   1 0.042
 23722  444.07 2911.23 20.178  2.155 18.023  78   1 0.064 1014   2 0.037
 23727  457.55 2916.07 19.918  2.119 17.799  76   1 0.057 1015   2 0.029
 23731  435.72 2919.68 19.892  1.904 17.988  79   0 0.063 1015   2 0.034
 23735  429.80 2922.77 20.726  2.519 18.207  77   0 0.114 1015   2 0.044
 23736  393.89 2925.11 21.119  2.602 18.517  75   0 0.162 1010   5 0.069
 23741  499.08 2933.89 20.190  2.269 17.920  76   0 0.082 1015   1 0.031
 23742  513.65 2936.57 20.415  1.950 18.465  77   0 0.086 1015   0 0.056
 23743  536.83 2935.55 21.111  3.064 18.047  77   0 0.147 1009   5 0.037
 23744  474.07 2941.41 20.106  2.402 17.704  81   0 0.088 1021   1 0.035
 23745  430.53 2944.54 20.146  2.317 17.829  76   0 0.082 1015   1 0.029
 23747  489.15 2947.67 19.981  1.876 18.105  78   0 0.072 1012   2 0.040
 23755  517.26 2957.04 19.751  1.837 17.914  80   0 0.057 1011   4 0.036
 23759  508.01 2963.38 20.788  2.158 18.630  76   0 0.141 1011   1 0.061
 23760  536.90 2965.03 20.439  2.401 18.038  78   0 0.102 1014   2 0.038
 23768  493.69 2973.37 20.389  1.979 18.411  81   0 0.093 1010   5 0.049
 23769  450.97 2975.42 19.889  1.723 18.166  79   0 0.067 1012   2 0.039
 23772  405.55 2978.79 19.836  1.897 17.939  81   0 0.070 1022   3 0.047
 23775  410.43 2979.67 20.028  1.739 18.288  80   0 0.072 1025   2 0.059
 23777  549.59 2983.95 20.605  2.302 18.302  76   0 0.119 1015   3 0.062
 23779  457.37 2984.76 20.276  1.829 18.447  82   0 0.148 1029   2 0.078
 23780  410.42 2986.14 20.514  2.119 18.395  76   0 0.102 1010   2 0.052
 23781  474.77 2986.00 20.872  2.454 18.418  74   0 0.152 1007   5 0.051
 23783  428.02 2992.37 19.916  1.916 18.001  78   0 0.066 1013   1 0.035
 23784  435.35 2992.35 20.263  2.390 17.873  80   1 0.096 1020   2 0.039
 23785  510.90 2994.87 20.163  2.268 17.895  80   0 0.108 1019   2 0.047
 23786  404.89 2997.28 20.947  2.504 18.443  75   0 0.128 1015   2 0.053
 23791  480.20 3006.88 20.269  2.462 17.807  75   0 0.105 1015   3 0.030
 23793  425.84 3008.45 20.317  2.130 18.187  77   0 0.091 1012   5 0.039
 23797  412.47 3012.17 20.483  2.045 18.438  78   0 0.109 1012   0 0.053
 23799  514.44 3014.68 20.524  2.063 18.462  77   0 0.103 1014   3 0.098
 23801  436.88 3016.88 20.098  1.784 18.314  78   0 0.080 1012   3 0.043
 23802  526.16 3015.43 99.999  9.999 18.537   0   0 9.999 1007   0 0.185
 24066  397.87 2884.87 20.669  1.763 18.906  77   0 0.115 1016   2 0.082
 24074  447.13 2820.00 21.891  2.432 19.459  73   0 0.329 1017   2 0.132
 24075  402.69 2821.07 21.356  2.530 18.826  77   0 0.235 1020   1 0.085
 24083  421.05 2884.45 99.999  9.999 19.909   0   0 9.999  959   1 0.306
 24084  429.52 2888.72 99.999  9.999 20.371   0   0 9.999  900   1 0.369
 24086  437.58 2902.57 21.346  2.007 19.339  78   0 0.214 1020   0 0.124
 24087  515.53 2937.45 21.490  2.896 18.594  77   0 0.244 1012   2 0.063
 24088  486.51 2946.55 99.999  9.999 18.589   0   0 9.999 1014   2 0.063
 24090  515.41 2954.06 99.999  9.999 18.929   0   0 9.999 1011   2 0.092
 24093  548.09 2987.01 20.951  2.193 18.758  77   0 0.155 1014   3 0.085
 24141  407.70 2812.63 21.415  2.326 19.090  81   0 0.366 1017   1 0.120
 24147  428.15 2814.50 20.990  2.316 18.674  77   0 0.133 1014   0 0.073
 24150  504.28 2815.30 21.254  2.431 18.824  75   0 0.219 1007   2 0.070
 24151  547.75 2814.53 21.567  2.518 19.049  72   0 0.201 1003   2 0.091
 24153  532.70 2815.61 21.362  2.312 19.050  74   0 0.200 1007   2 0.087
 24156  491.17 2817.02 21.865  2.923 18.942  76   0 0.342 1005   3 0.077
 24161  519.48 2818.43 21.521  2.323 19.198  75   0 0.255 1011   1 0.113
 24166  392.46 2819.04 21.255  2.352 18.903  76   0 0.207 1011   2 0.083
 24167  509.85 2823.19 21.435  2.430 19.005  73   0 0.264 1010   1 0.081
 24175  531.09 2826.98 21.375  2.310 19.065  75   0 0.211 1003   0 0.085
 24177  451.33 2827.99 21.500  2.313 19.187  74   0 0.223 1010   1 0.099
 24181  416.26 2831.78 99.999  9.999 19.451   0   0 9.999 1015   2 0.157
 24189  431.05 2838.44 20.544  2.070 18.475  81   0 0.152 1011   2 0.079
 24190  438.25 2843.00 21.106  1.956 19.150  78   0 0.266 1011   0 0.129
 24191  439.10 2837.83 21.370  2.171 19.199  75   1 0.243 1012   1 0.117
 24193  402.69 2840.73 21.013  1.876 19.137  71   0 0.172 1017   4 0.099
 24195  423.54 2839.53 20.888  1.964 18.924  82   0 0.196 1020   3 0.116
 24196  470.03 2840.68 21.357  2.342 19.015  73   0 0.225 1009   4 0.082
 24200  449.12 2841.98 21.707  2.327 19.381  76   0 0.287 1014   0 0.120
 24204  407.87 2848.37 21.061  2.156 18.905  75   0 0.172 1012   0 0.073
 24209  398.74 2847.38 21.160  2.066 19.094  75   0 0.171 1009   0 0.089
 24210  471.24 2848.77 21.421  2.444 18.977  75   0 0.264 1007   2 0.083
 24211  543.40 2847.60 21.595  2.273 19.322  75   0 0.301 1001   4 0.179
 24214  429.24 2850.59 99.999  9.999 18.886   0   0 9.999 1018   0 0.174
 24222  437.92 2857.11 20.991  1.921 19.070  78   0 0.171 1023   0 0.120
 24224  469.43 2860.35 21.293  2.381 18.912  80   0 0.203 1014   2 0.091
 24225  515.60 2859.33 21.254  2.268 18.986  78   0 0.220 1013   4 0.088
 24228  433.01 2860.03 21.170  2.295 18.875  75   1 0.182 1025   2 0.113
 24229  418.40 2860.91 20.880  1.867 19.013  76   0 0.163 1019   4 0.101
 24231  540.89 2862.58 21.748  2.648 19.100  73   1 0.271 1009   4 0.142
 24234  411.35 2865.09 20.882  2.222 18.660  79   0 0.154 1012   2 0.072
 24237  430.17 2862.92 99.999  9.999 19.149   0   0 9.999 1019   4 0.161
 24239  442.37 2864.77 99.999  9.999 19.197   0   0 9.999 1012   5 0.135
 24240  500.98 2866.00 99.999  9.999 19.298   0   0 9.999 1017   1 0.129
 24241  478.16 2866.63 99.999  9.999 19.110   0   0 9.999 1007   2 0.093
 24245  391.20 2869.82 21.245  2.108 19.137  77   1 0.159 1009   5 0.097
 24251  425.43 2871.01 22.061  2.681 19.380  67   0 0.385  956   1 0.253
 24256  437.95 2871.99 99.999  9.999 19.036   0   0 9.999  913   0 0.304
 24265  441.76 2882.62 99.999  9.999 19.400   0   0 9.999  991   1 0.224
 24267  525.99 2882.30 20.996  2.260 18.736  75   0 0.148 1010   4 0.069
 24271  447.11 2882.06 21.663  2.359 19.304  77   0 0.334 1010   2 0.145
 24273  437.46 2879.46 99.999  9.999 18.542   0   0 9.999  863   0 0.397
 24277  455.35 2884.81 21.041  2.114 18.927  78   0 0.186 1013   2 0.093
 24281  411.47 2889.64 21.572  2.708 18.865  74   0 0.257 1014   0 0.084
 24284  390.78 2890.33 20.913  2.010 18.904  76   0 0.137 1010   1 0.080
 24285  547.58 2890.69 21.177  2.652 18.525  77   0 0.223 1015   3 0.075
 24291  479.12 2894.35 20.986  2.077 18.909  75   0 0.118 1008   4 0.083
 24297  465.87 2895.93 21.158  2.104 19.054  79   0 0.176 1012   0 0.087
 24298  511.33 2895.10 21.493  2.298 19.195  71   0 0.211 1005   2 0.103
 24301  543.15 2897.15 99.999  9.999 19.470   0   0 9.999 1018   1 0.176
 24303  425.59 2898.96 20.789  2.055 18.734  79   1 0.128 1016   3 0.073
 24304  485.18 2899.23 21.150  2.094 19.057  77   0 0.173 1005   2 0.087
 24306  418.97 2900.58 21.040  1.942 19.098  75   0 0.161 1011   2 0.099
 24307  515.11 2900.44 21.774  2.602 19.172  68   0 0.323 1003   0 0.244
 24314  525.01 2902.35 99.999  9.999 19.049   0   0 9.999  994   0 0.448
 24318  474.27 2905.29 99.999  9.999 19.064   0   0 9.999 1007   3 0.113
 24319  481.65 2905.63 21.373  2.378 18.995  76   0 0.234 1007   4 0.110
 24323  436.99 2909.05 21.122  2.054 19.068  78   0 0.197 1012   2 0.095
 24328  505.46 2911.49 20.895  2.125 18.770  82   0 0.173 1018   2 0.088
 24330  493.57 2913.79 21.224  2.033 19.190  79   0 0.212 1013   3 0.110
 24332  488.60 2915.87 21.610  2.019 19.591  73   0 0.283 1010   2 0.158
 24333  484.09 2913.47 99.999  9.999 19.325   0   0 9.999 1004   1 0.167
 24335  422.44 2916.22 20.942  2.014 18.928  75   0 0.126 1010   3 0.081
 24338  391.49 2915.95 21.387  2.116 19.271  76   0 0.224 1006   5 0.105
 24339  510.87 2920.24 21.208  1.830 19.378  78   0 0.186 1009   3 0.134
 24345  399.19 2920.30 20.686  2.010 18.676  77   0 0.110 1009   0 0.065
 24347  534.22 2919.82 21.403  2.223 19.180  78   0 0.229 1010   3 0.112
 24348  544.33 2921.55 20.927  2.085 18.842  76   0 0.154 1017   3 0.086
 24350  444.31 2922.17 21.702  2.434 19.268  74   0 0.266 1010   3 0.102
 24353  508.80 2922.61 21.236  2.018 19.217  78   0 0.186 1010   2 0.106
 24354  439.20 2924.44 21.666  2.418 19.248  73   0 0.248 1016   1 0.108
 24357  546.59 2925.48 21.695  2.334 19.361  76   0 0.269 1010   3 0.157
 24360  395.91 2928.56 99.999  9.999 19.442   0   0 9.999 1006   1 0.145
 24363  423.98 2930.05 21.345  2.239 19.106  72   0 0.254 1003   1 0.084
 24366  478.89 2932.60 20.677  2.134 18.543  77   0 0.120 1017   3 0.059
 24370  449.77 2935.45 21.817  2.144 19.673  73   0 0.297 1012   2 0.155
 24376  411.01 2937.25 21.277  1.917 19.359  73   1 0.165 1007   2 0.112
 24381  416.28 2942.18 20.912  1.923 18.989  76   0 0.150 1009   3 0.083
 24382  538.42 2941.68 21.474  2.203 19.271  73   0 0.292 1017   3 0.113
 24388  403.11 2944.69 20.953  2.018 18.935  72   0 0.142 1012   0 0.077
 24390  465.53 2943.16 21.904  2.407 19.497  66   0 0.309 1013   2 0.152
 24391  415.11 2946.24 21.403  2.160 19.243  72   0 0.220 1011   4 0.101
 24392  446.46 2947.46 21.207  2.062 19.145  77   0 0.204 1016   0 0.106
 24393  425.53 2948.57 20.558  1.910 18.648  80   0 0.127 1016   4 0.063
 24400  396.92 2950.74 21.228  1.683 19.545  76   1 0.127 1006   4 0.129
 24401  441.83 2951.35 21.088  2.360 18.728  74   0 0.142 1015   1 0.068
 24406  452.39 2954.83 21.011  2.084 18.928  76   0 0.178 1013   3 0.084
 24409  490.16 2956.68 21.033  2.173 18.861  77   0 0.165 1014   2 0.073
 24413  414.59 2957.59 21.102  1.764 19.339  78   0 0.152 1014   2 0.121
 24415  545.89 2958.23 21.396  2.325 19.071  76   0 0.212 1012   3 0.100
 24420  477.42 2959.20 99.999  9.999 19.172   0   0 9.999 1006   3 0.114
 24421  500.12 2960.77 20.536  1.881 18.655  74   0 0.092 1010   1 0.060
 24422  392.56 2961.77 21.974  2.302 19.672  65   0 0.343 1012   0 0.153
 24423  449.24 2961.54 21.760  2.455 19.304  75   0 0.327 1009   2 0.128
 24424  435.33 2966.25 21.076  2.236 18.840  77   0 0.167 1014   4 0.079
 24425  431.73 2962.20 21.524  2.381 19.143  77   0 0.231 1015   3 0.096
 24427  530.69 2963.81 21.590  2.314 19.276  73   0 0.247 1016   2 0.120
 24428  548.59 2963.99 21.061  2.212 18.849  76   0 0.174 1019   1 0.087
 24431  421.64 2965.37 21.297  2.067 19.231  79   0 0.225 1011   5 0.109
 24433  436.52 2971.22 21.335  1.860 19.475  76   0 0.215 1019   1 0.149
 24440  428.51 2974.92 20.772  2.098 18.674  79   0 0.155 1020   2 0.073
 24441  510.43 2973.20 20.704  1.974 18.730  79   0 0.117 1012   2 0.069
 24442  465.34 2976.04 21.134  2.236 18.898  78   0 0.164 1019   3 0.086
 24446  420.75 2974.71 21.553  2.254 19.298  77   0 0.287 1011   1 0.136
 24449  548.25 2977.70 21.772  2.719 19.053  73   0 0.307 1023   0 0.138
 24452  431.90 2979.38 21.352  2.308 19.045  76   0 0.243 1017   6 0.095
 24454  441.69 2979.60 21.255  2.125 19.130  80   0 0.221 1015   0 0.102
 24459  501.21 2982.10 21.666  2.245 19.420  79   0 0.264 1006   2 0.116
 24461  488.87 2983.98 20.627  1.899 18.727  75   0 0.108 1008   5 0.070
 24467  443.57 2986.27 99.999  9.999 19.429   0   0 9.999 1010   3 0.150
 24470  403.37 2988.66 21.284  2.223 19.061  75   0 0.178 1015   2 0.094
 24471  539.41 2988.60 21.460  2.174 19.287  76   0 0.257 1015   1 0.111
 24473  529.13 2990.37 21.282  2.164 19.119  73   0 0.218 1008   4 0.092
