2458011.58769 18.103 0.029 6.01 413.0
2458012.58824 18.116 0.022 4.55 473.0
2458014.48314 18.151 0.025 4.32 519.0
2458015.48079 18.148 0.030 5.50 585.0
2458016.49827 18.101 0.026 5.59 449.0
2458017.52367 18.114 0.025 5.54 404.0
2458018.54944 18.106 0.022 4.91 402.0
2458020.49207 18.116 0.029 5.85 417.0
2458021.52353 18.100 0.029 5.38 531.0
2458026.49981 18.178 0.036 4.64 1081.0
2458026.54155 18.201 0.035 4.34 1038.0
2458029.54283 18.102 0.032 5.19 666.0
2458032.54954 18.095 0.033 5.70 676.0
2458035.53360 18.121 0.032 6.05 494.0
2458039.49703 18.154 0.031 5.96 477.0
2458040.54855 18.068 0.031 5.96 600.0
2458046.52533 18.092 0.041 7.22 712.0
2458053.52910 18.115 0.046 5.24 1328.0
2458057.51036 18.131 0.040 6.33 727.0
2458156.87360 18.098 0.026 5.09 632.0
2458161.85386 18.100 0.028 6.34 455.0
2458162.87799 18.150 0.021 4.52 424.0
2458163.89032 18.151 0.031 4.69 918.0
2458164.86587 18.101 0.025 5.94 430.0
2458165.86277 18.163 0.025 5.19 439.0
2458166.84456 18.103 0.030 6.85 421.0
2458166.89458 18.136 0.029 5.39 578.0
2458167.87016 18.105 0.023 5.21 396.0
2458168.85096 18.174 0.023 4.72 381.0
2458168.89060 18.098 0.025 5.45 437.0
2458169.87442 18.103 0.023 4.78 406.0
2458170.84805 18.129 0.021 4.30 409.0
2458170.89648 18.122 0.026 4.03 833.0
2458171.85718 18.129 0.022 4.35 412.0
2458172.82849 18.082 0.025 6.00 439.0
2458172.86762 18.131 0.024 4.94 437.0
2458173.83830 18.155 0.027 5.31 509.0
2458173.87717 18.172 0.022 4.14 458.0
2458174.84921 18.145 0.024 4.83 519.0
2458174.88803 18.149 0.020 3.55 452.0
2458175.84764 18.101 0.021 4.65 394.0
2458175.88689 18.160 0.024 4.75 414.0
2458176.84092 18.116 0.022 4.72 431.0
2458176.88050 18.138 0.023 4.77 415.0
2458181.83346 18.182 0.028 4.77 650.0
2458181.87541 18.138 0.026 4.62 590.0
2458182.86607 18.112 0.024 4.69 531.0
2458183.87124 18.086 0.025 5.30 491.0
2458184.85750 18.126 0.025 4.73 579.0
2458184.89827 18.098 0.028 5.10 582.0
2458185.86576 18.113 0.032 5.77 616.0
2458185.90778 18.088 0.037 5.12 1173.0
2458189.88426 18.062 0.022 4.25 482.0
2458190.86758 18.112 0.017 3.48 317.0
2458191.84474 18.143 0.022 4.91 358.0
2458192.83334 18.131 0.024 5.21 402.0
2458193.82078 18.159 0.028 6.72 327.0
2458194.78190 18.107 0.020 5.01 335.0
2458194.90136 18.119 0.018 3.83 333.0
2458195.87619 18.138 0.020 4.44 338.0
2458196.83352 18.141 0.021 4.59 329.0
