# KMT-2026-BLG-0521 / OGLE-2026-BLG-0058, field BLG01, v13 reduction
# calibration star "m16_d24"
# Solution: ~/KMTdata/Results/v13/IFfinal_BLG01.mat
# v13 fits the calibration set 14<I<19, isolated to 2 arcsec, minus 2-sigma RMS outliers: 235 stars, with 6 SysRem components.
# All are freely fitted; Gaia RUWE<1.4 is applied only in the post-hoc tie.
# I_OGLE = 16.68, at pixel (162.4, 172.1), 24.5 pix from the target
# RA, Dec (J2000) = 17:52:37.746 , -31:47:27.53  =  268.157273 , -31.790981 deg
# absolute proper motion (mu_alpha cos d, mu_d) = -3.163, -7.840 mas/yr
#   full six-parameter gauge removed (constant AND linear gradient)
# X_mas, Y_mas: position in mas, proper motion NOT removed, relative to the mean
# errX_decade, errY_decade: this star own residual RMS over the run. Constant.
# errX_season, errY_season: this star own residual RMS within each season.
# season: 1=2016 ... 10=2026 (2020 is dropped as a short stub)
JD,X_mas,Y_mas,errX_decade,errY_decade,errX_season,errY_season,season
2457444.887964,-7.9165,22.8129,3.9944,4.2514,3.6888,3.7626,1
2457445.849494,-8.7534,27.3287,3.9944,4.2514,3.6888,3.7626,1
2457445.882854,-7.0412,18.9872,3.9944,4.2514,3.6888,3.7626,1
2457446.844884,-5.7333,19.8838,3.9944,4.2514,3.6888,3.7626,1
2457446.868434,-14.8838,27.4202,3.9944,4.2514,3.6888,3.7626,1
2457446.889504,-13.2048,22.3898,3.9944,4.2514,3.6888,3.7626,1
2457447.845274,-7.5376,26.1791,3.9944,4.2514,3.6888,3.7626,1
2457447.870894,-12.0059,24.4048,3.9944,4.2514,3.6888,3.7626,1
2457447.896124,-9.7916,22.1087,3.9944,4.2514,3.6888,3.7626,1
2457448.859754,-10.5276,21.1353,3.9944,4.2514,3.6888,3.7626,1
2457448.881804,-16.0910,18.5292,3.9944,4.2514,3.6888,3.7626,1
2457449.847904,-16.4442,20.2381,3.9944,4.2514,3.6888,3.7626,1
2457449.895624,-8.9155,22.1379,3.9944,4.2514,3.6888,3.7626,1
2457451.836364,-12.4060,21.1482,3.9944,4.2514,3.6888,3.7626,1
2457451.857994,-10.3428,20.8716,3.9944,4.2514,3.6888,3.7626,1
2457451.882254,-15.4973,23.1757,3.9944,4.2514,3.6888,3.7626,1
2457452.890024,-12.3718,21.7020,3.9944,4.2514,3.6888,3.7626,1
2457453.828314,-8.7354,24.7262,3.9944,4.2514,3.6888,3.7626,1
2457453.850814,-11.0115,21.3952,3.9944,4.2514,3.6888,3.7626,1
2457454.827394,-12.2375,23.6477,3.9944,4.2514,3.6888,3.7626,1
2457454.849774,-9.3597,23.6490,3.9944,4.2514,3.6888,3.7626,1
2457454.870764,-11.3605,17.4248,3.9944,4.2514,3.6888,3.7626,1
2457454.893184,-9.6398,24.0440,3.9944,4.2514,3.6888,3.7626,1
2457455.883744,-11.4832,25.8339,3.9944,4.2514,3.6888,3.7626,1
