# KMT-2026-BLG-0521 / OGLE-2026-BLG-0058, field BLG01, v6 reduction
# calibration star "m16_d30"
# Solution: ~/KMTdata/Results/v6/IFfinal_BLG01.mat
# v6 fits the calibration set 14<I<19, isolated to 2 arcsec, 253 stars in this field.
# All are freely fitted; Gaia RUWE<1.4 is applied only in the post-hoc tie.
# I_OGLE = 16.63, at pixel (121.4, 154.5), 30.5 pix from the target
# RA, Dec (J2000) = 17:52:39.023 , -31:47:34.60  =  268.162595 , -31.792944 deg
# absolute proper motion (mu_alpha cos d, mu_d) = +2.349, +0.325 mas/yr
#   full six-parameter gauge removed (constant AND linear gradient)
# X_mas, Y_mas: position in mas, proper motion NOT removed, relative to the mean
# errX_decade, errY_decade: this star own residual RMS over the run. Constant.
# errX_season, errY_season: this star own residual RMS within each season.
# season: 1=2016 ... 10=2026 (2020 is dropped as a short stub)
JD,X_mas,Y_mas,errX_decade,errY_decade,errX_season,errY_season,season
2457440.862944,18.7035,-30.1478,6.4268,5.5473,6.1148,4.4200,1
2457440.884034,18.6162,-30.6894,6.4268,5.5473,6.1148,4.4200,1
2457441.875824,28.5713,-32.6455,6.4268,5.5473,6.1148,4.4200,1
2457444.887964,18.5606,-30.5663,6.4268,5.5473,6.1148,4.4200,1
2457445.882854,13.1987,-27.0780,6.4268,5.5473,6.1148,4.4200,1
2457446.844884,27.5181,-36.3356,6.4268,5.5473,6.1148,4.4200,1
2457446.868434,20.7691,-32.3382,6.4268,5.5473,6.1148,4.4200,1
2457446.889504,22.9498,-27.8051,6.4268,5.5473,6.1148,4.4200,1
2457447.870894,21.7805,-24.8423,6.4268,5.5473,6.1148,4.4200,1
2457448.859754,24.2935,-36.5823,6.4268,5.5473,6.1148,4.4200,1
2457449.895624,28.0812,-30.9210,6.4268,5.5473,6.1148,4.4200,1
2457451.836364,15.5449,-35.2885,6.4268,5.5473,6.1148,4.4200,1
2457451.882254,17.3339,-27.9324,6.4268,5.5473,6.1148,4.4200,1
2457452.830984,22.2815,-30.1148,6.4268,5.5473,6.1148,4.4200,1
2457452.890024,17.9827,-31.1736,6.4268,5.5473,6.1148,4.4200,1
2457453.828314,23.3464,-29.5427,6.4268,5.5473,6.1148,4.4200,1
2457453.850814,10.8177,-25.1930,6.4268,5.5473,6.1148,4.4200,1
2457454.827394,19.7785,-30.3170,6.4268,5.5473,6.1148,4.4200,1
2457454.849774,16.9167,-32.2248,6.4268,5.5473,6.1148,4.4200,1
2457454.893184,10.4881,-31.3045,6.4268,5.5473,6.1148,4.4200,1
2457456.822654,12.3047,-29.6094,6.4268,5.5473,6.1148,4.4200,1
2457456.880834,22.5005,-24.0492,6.4268,5.5473,6.1148,4.4200,1
2457457.828984,14.0056,-37.2619,6.4268,5.5473,6.1148,4.4200,1
2457457.851624,21.9838,-27.9647,6.4268,5.5473,6.1148,4.4200,1
2457457.872584,13.0704,-27.6022,6.4268,5.5473,6.1148,4.4200,1
2457457.904974,14.0326,-31.1350,6.4268,5.5473,6.1148,4.4200,1
2457458.827424,22.0283,-29.1556,6.4268,5.5473,6.1148,4.4200,1
2457458.869674,16.7046,-27.6530,6.4268,5.5473,6.1148,4.4200,1
2457458.902084,17.4598,-33.2047,6.4268,5.5473,6.1148,4.4200,1
2457460.822104,11.9420,-34.4666,6.4268,5.5473,6.1148,4.4200,1
2457460.843084,20.2719,-35.4310,6.4268,5.5473,6.1148,4.4200,1
2457460.866554,11.6229,-34.0967,6.4268,5.5473,6.1148,4.4200,1
2457461.815294,22.9817,-32.1409,6.4268,5.5473,6.1148,4.4200,1
2457461.859174,19.8005,-32.8118,6.4268,5.5473,6.1148,4.4200,1
2457462.886154,26.5833,-30.7787,6.4268,5.5473,6.1148,4.4200,1
2457466.790834,15.0007,-35.3081,6.4268,5.5473,6.1148,4.4200,1
2457466.863774,24.1892,-32.7764,6.4268,5.5473,6.1148,4.4200,1
2457466.884144,23.3393,-30.9714,6.4268,5.5473,6.1148,4.4200,1
2457466.904944,17.5323,-35.8461,6.4268,5.5473,6.1148,4.4200,1
2457469.816634,26.9227,-32.0522,6.4268,5.5473,6.1148,4.4200,1
2457469.902574,18.1881,-26.3578,6.4268,5.5473,6.1148,4.4200,1
2457472.813834,17.8177,-36.1917,6.4268,5.5473,6.1148,4.4200,1
2457472.834604,29.5250,-28.0264,6.4268,5.5473,6.1148,4.4200,1
2457472.857244,13.1850,-29.3200,6.4268,5.5473,6.1148,4.4200,1
2457472.877464,28.0008,-31.9356,6.4268,5.5473,6.1148,4.4200,1
2457472.898324,19.3530,-30.0743,6.4268,5.5473,6.1148,4.4200,1
2457473.767334,25.1214,-26.8762,6.4268,5.5473,6.1148,4.4200,1
2457473.829174,17.3780,-28.5115,6.4268,5.5473,6.1148,4.4200,1
2457473.880414,13.3860,-33.3234,6.4268,5.5473,6.1148,4.4200,1
2457474.781964,23.4041,-36.6965,6.4268,5.5473,6.1148,4.4200,1
2457474.802834,21.7244,-28.4612,6.4268,5.5473,6.1148,4.4200,1
2457474.823204,18.4411,-30.5616,6.4268,5.5473,6.1148,4.4200,1
2457474.843314,27.5525,-36.0923,6.4268,5.5473,6.1148,4.4200,1
2457474.876584,25.2931,-24.0503,6.4268,5.5473,6.1148,4.4200,1
2457474.896914,20.1643,-31.0313,6.4268,5.5473,6.1148,4.4200,1
2457475.799654,24.3101,-27.3804,6.4268,5.5473,6.1148,4.4200,1
2457475.822914,23.6212,-29.8280,6.4268,5.5473,6.1148,4.4200,1
2457475.860274,22.0329,-34.7849,6.4268,5.5473,6.1148,4.4200,1
2457475.891894,23.1328,-23.7594,6.4268,5.5473,6.1148,4.4200,1
2457476.771777,24.0517,-34.0789,6.4268,5.5473,6.1148,4.4200,1
2457476.790857,17.3626,-30.3286,6.4268,5.5473,6.1148,4.4200,1
2457476.844247,17.6568,-37.9394,6.4268,5.5473,6.1148,4.4200,1
2457476.864847,22.9649,-34.6416,6.4268,5.5473,6.1148,4.4200,1
2457477.808704,25.6927,-25.2932,6.4268,5.5473,6.1148,4.4200,1
2457477.832234,29.7856,-32.9850,6.4268,5.5473,6.1148,4.4200,1
2457477.896344,21.1892,-37.1287,6.4268,5.5473,6.1148,4.4200,1
2457478.777564,27.6972,-30.4273,6.4268,5.5473,6.1148,4.4200,1
2457478.800264,21.0900,-26.3434,6.4268,5.5473,6.1148,4.4200,1
2457478.821044,20.1569,-37.2231,6.4268,5.5473,6.1148,4.4200,1
2457478.845954,17.3579,-33.7355,6.4268,5.5473,6.1148,4.4200,1
2457478.869244,17.8146,-31.2163,6.4268,5.5473,6.1148,4.4200,1
2457478.907074,18.9447,-30.7745,6.4268,5.5473,6.1148,4.4200,1
2457479.752447,12.7952,-28.2749,6.4268,5.5473,6.1148,4.4200,1
2457479.787907,21.0638,-24.0626,6.4268,5.5473,6.1148,4.4200,1
2457479.805807,19.3451,-33.6615,6.4268,5.5473,6.1148,4.4200,1
2457479.843177,22.4831,-28.4235,6.4268,5.5473,6.1148,4.4200,1
2457479.878647,23.9089,-32.8786,6.4268,5.5473,6.1148,4.4200,1
2457479.898357,15.7944,-32.9513,6.4268,5.5473,6.1148,4.4200,1
2457479.917407,18.3911,-22.4884,6.4268,5.5473,6.1148,4.4200,1
