# KMT-2026-BLG-0521 / OGLE-2026-BLG-0058, field BLG01, v13 reduction
# calibration star "m18_d04"
# Solution: ~/KMTdata/Results/v13/IFfinal_BLG01.mat
# v13 fits the calibration set 14<I<19, isolated to 2 arcsec, minus 2-sigma RMS outliers: 235 stars, with 6 SysRem components.
# All are freely fitted; Gaia RUWE<1.4 is applied only in the post-hoc tie.
# I_OGLE = 18.14, at pixel (147.6, 148.0), 4.5 pix from the target
# RA, Dec (J2000) = 17:52:38.210 , -31:47:37.06  =  268.159207 , -31.793627 deg
# absolute proper motion (mu_alpha cos d, mu_d) = -0.325, -6.022 mas/yr
#   full six-parameter gauge removed (constant AND linear gradient)
# X_mas, Y_mas: position in mas, proper motion NOT removed, relative to the mean
# errX_decade, errY_decade: this star own residual RMS over the run. Constant.
# errX_season, errY_season: this star own residual RMS within each season.
# season: 1=2016 ... 10=2026 (2020 is dropped as a short stub)
JD,X_mas,Y_mas,errX_decade,errY_decade,errX_season,errY_season,season
2457441.875824,-18.9571,-19.6351,20.2671,24.3073,17.1455,22.3170,1
2457444.887964,16.3720,-2.2009,20.2671,24.3073,17.1455,22.3170,1
2457445.849494,0.9856,20.3398,20.2671,24.3073,17.1455,22.3170,1
2457447.845274,29.3013,-8.2587,20.2671,24.3073,17.1455,22.3170,1
2457447.896124,11.2297,-37.6433,20.2671,24.3073,17.1455,22.3170,1
2457448.881804,21.6210,2.1204,20.2671,24.3073,17.1455,22.3170,1
2457449.870704,21.2258,-26.0684,20.2671,24.3073,17.1455,22.3170,1
2457451.836364,16.1168,14.4188,20.2671,24.3073,17.1455,22.3170,1
2457451.882254,5.5088,28.5540,20.2671,24.3073,17.1455,22.3170,1
2457452.867874,29.1867,-7.4852,20.2671,24.3073,17.1455,22.3170,1
2457453.850814,17.3518,-7.5829,20.2671,24.3073,17.1455,22.3170,1
2457454.827394,17.9336,6.9590,20.2671,24.3073,17.1455,22.3170,1
2457454.893184,33.5085,-0.2611,20.2671,24.3073,17.1455,22.3170,1
2457458.827424,25.1818,-5.4235,20.2671,24.3073,17.1455,22.3170,1
2457461.815294,1.4198,35.8630,20.2671,24.3073,17.1455,22.3170,1
2457461.881694,38.2695,-6.2534,20.2671,24.3073,17.1455,22.3170,1
2457462.863864,15.6375,-3.7074,20.2671,24.3073,17.1455,22.3170,1
2457466.863774,14.2390,-6.6485,20.2671,24.3073,17.1455,22.3170,1
2457469.816634,28.4122,13.6533,20.2671,24.3073,17.1455,22.3170,1
2457469.842754,28.7086,-33.1999,20.2671,24.3073,17.1455,22.3170,1
2457469.902574,27.2752,-24.1481,20.2671,24.3073,17.1455,22.3170,1
2457472.877464,37.7213,-28.4871,20.2671,24.3073,17.1455,22.3170,1
2457473.829174,15.1821,-2.7757,20.2671,24.3073,17.1455,22.3170,1
2457474.802834,13.8949,-1.6452,20.2671,24.3073,17.1455,22.3170,1
2457474.823204,32.6402,-8.5077,20.2671,24.3073,17.1455,22.3170,1
2457474.843314,11.5637,-11.7632,20.2671,24.3073,17.1455,22.3170,1
2457474.876584,20.0498,-9.7077,20.2671,24.3073,17.1455,22.3170,1
2457474.896914,10.9737,-18.4765,20.2671,24.3073,17.1455,22.3170,1
2457476.866587,18.7364,-3.5141,20.2671,24.3073,17.1455,22.3170,1
2457477.832234,6.0935,3.0908,20.2671,24.3073,17.1455,22.3170,1
2457479.787907,0.7115,-7.6489,20.2671,24.3073,17.1455,22.3170,1
2457479.805807,41.2631,5.9006,20.2671,24.3073,17.1455,22.3170,1
2457479.861057,18.7615,22.5135,20.2671,24.3073,17.1455,22.3170,1
2457479.898357,16.2014,-10.8925,20.2671,24.3073,17.1455,22.3170,1
