# KMT-2026-BLG-0521 / OGLE-2026-BLG-0058, field BLG01, v5 reduction
# COMPARISON STAR "cal_d24": calibration star (14<I<17, isolated, RUWE<1.4)
# I_OGLE = 16.68, at pixel (162.4, 172.1) in this field, 24.5 pix from the target
# RA, Dec (J2000) = 17:52:37.746 , -31:47:27.53  =  268.157273 , -31.790982 deg
#   Sky position from inverting this field own Gaia-to-pixel map. The two fields
#   agree on it to 2-9 mas. Pixel positions differ between fields: the cut-outs
#   are offset by about 1.1 pix.
# absolute proper motion (mu_alpha cos d, mu_d) = -4.593, -7.727 mas/yr, gauge removed
# X_mas, Y_mas: position in mas, proper motion NOT removed, relative to the mean
# errX_decade, errY_decade: this star own residual RMS over the whole run. Constant.
# errX_season, errY_season: this star own residual RMS within each observing season.
# season: 1=2016 ... 10=2026 (2020 is dropped as a short stub)
JD,X_mas,Y_mas,errX_decade,errY_decade,errX_season,errY_season,season
2457440.862944,-14.0416,25.1074,4.1385,4.2406,3.7771,3.9218,1
2457444.887964,-8.7068,21.1772,4.1385,4.2406,3.7771,3.9218,1
2457445.849494,-7.3494,26.6606,4.1385,4.2406,3.7771,3.9218,1
2457445.882854,-4.8613,16.9573,4.1385,4.2406,3.7771,3.9218,1
2457446.844884,-5.9010,20.0442,4.1385,4.2406,3.7771,3.9218,1
2457446.868434,-15.3884,26.4950,4.1385,4.2406,3.7771,3.9218,1
2457446.889504,-13.2538,21.5769,4.1385,4.2406,3.7771,3.9218,1
2457447.845274,-6.4722,25.1144,4.1385,4.2406,3.7771,3.9218,1
2457447.870894,-12.2198,23.9846,4.1385,4.2406,3.7771,3.9218,1
2457447.896124,-9.2924,20.6223,4.1385,4.2406,3.7771,3.9218,1
2457448.859754,-10.8609,20.9518,4.1385,4.2406,3.7771,3.9218,1
2457448.881804,-16.3782,17.2936,4.1385,4.2406,3.7771,3.9218,1
2457451.857994,-8.3091,19.6029,4.1385,4.2406,3.7771,3.9218,1
2457451.882254,-15.3647,21.9077,4.1385,4.2406,3.7771,3.9218,1
2457452.890024,-9.9759,19.7154,4.1385,4.2406,3.7771,3.9218,1
2457453.828314,-8.1178,24.0482,4.1385,4.2406,3.7771,3.9218,1
2457453.850814,-11.3318,20.2390,4.1385,4.2406,3.7771,3.9218,1
2457454.827394,-12.8558,23.7086,4.1385,4.2406,3.7771,3.9218,1
2457454.849774,-8.1137,23.5503,4.1385,4.2406,3.7771,3.9218,1
2457455.883744,-10.9026,23.9993,4.1385,4.2406,3.7771,3.9218,1
2457456.822654,-5.6105,15.4997,4.1385,4.2406,3.7771,3.9218,1
2457456.846374,-15.3467,25.9562,4.1385,4.2406,3.7771,3.9218,1
2457456.880834,-4.4582,25.4401,4.1385,4.2406,3.7771,3.9218,1
2457457.851624,-9.2692,23.2765,4.1385,4.2406,3.7771,3.9218,1
2457457.872584,-8.5693,19.6272,4.1385,4.2406,3.7771,3.9218,1
2457457.904974,-14.4595,18.3801,4.1385,4.2406,3.7771,3.9218,1
2457458.827424,-12.4435,21.1851,4.1385,4.2406,3.7771,3.9218,1
2457458.848514,-11.0491,24.8100,4.1385,4.2406,3.7771,3.9218,1
2457458.902084,-11.2766,16.9245,4.1385,4.2406,3.7771,3.9218,1
2457460.800604,-10.9934,16.8928,4.1385,4.2406,3.7771,3.9218,1
2457460.866554,-11.7667,19.5171,4.1385,4.2406,3.7771,3.9218,1
2457461.881694,-10.0605,16.4394,4.1385,4.2406,3.7771,3.9218,1
2457462.816054,-9.5212,24.3344,4.1385,4.2406,3.7771,3.9218,1
2457462.863864,-6.5551,21.4358,4.1385,4.2406,3.7771,3.9218,1
2457462.886154,-13.1040,24.8310,4.1385,4.2406,3.7771,3.9218,1
2457466.790834,-12.9214,20.9643,4.1385,4.2406,3.7771,3.9218,1
2457466.811364,-11.6854,16.6250,4.1385,4.2406,3.7771,3.9218,1
2457466.863774,-9.1677,14.3726,4.1385,4.2406,3.7771,3.9218,1
2457466.884144,-13.2620,19.6702,4.1385,4.2406,3.7771,3.9218,1
2457469.842754,-13.6234,23.1551,4.1385,4.2406,3.7771,3.9218,1
2457469.902574,-6.6395,25.5036,4.1385,4.2406,3.7771,3.9218,1
2457472.813834,-15.6276,24.2540,4.1385,4.2406,3.7771,3.9218,1
2457472.857244,-13.1338,21.8906,4.1385,4.2406,3.7771,3.9218,1
2457472.877464,-12.7079,16.7645,4.1385,4.2406,3.7771,3.9218,1
2457472.898324,-10.3748,22.5623,4.1385,4.2406,3.7771,3.9218,1
2457473.787424,-8.7694,21.8789,4.1385,4.2406,3.7771,3.9218,1
2457473.829174,-12.9620,14.6813,4.1385,4.2406,3.7771,3.9218,1
2457473.880414,-9.1355,19.2460,4.1385,4.2406,3.7771,3.9218,1
2457474.802834,-8.0346,19.7873,4.1385,4.2406,3.7771,3.9218,1
2457474.823204,-7.3007,18.6849,4.1385,4.2406,3.7771,3.9218,1
2457474.843314,-8.1811,23.3454,4.1385,4.2406,3.7771,3.9218,1
2457474.876584,-9.6916,20.8876,4.1385,4.2406,3.7771,3.9218,1
