# KMT-2026-BLG-0521 / OGLE-2026-BLG-0058, field BLG01, v6 reduction
# calibration star "m16_d30"
# Solution: ~/KMTdata/Results/v8/IFfinal_BLG01.mat
# v8 fits the calibration set 14<I<19, isolated to 2 arcsec, minus 2-sigma RMS outliers: 235 stars.
# All are freely fitted; Gaia RUWE<1.4 is applied only in the post-hoc tie.
# I_OGLE = 16.63, at pixel (121.4, 154.5), 30.5 pix from the target
# RA, Dec (J2000) = 17:52:39.023 , -31:47:34.60  =  268.162595 , -31.792944 deg
# absolute proper motion (mu_alpha cos d, mu_d) = +2.316, +0.309 mas/yr
#   full six-parameter gauge removed (constant AND linear gradient)
# X_mas, Y_mas: position in mas, proper motion NOT removed, relative to the mean
# errX_decade, errY_decade: this star own residual RMS over the run. Constant.
# errX_season, errY_season: this star own residual RMS within each season.
# season: 1=2016 ... 10=2026 (2020 is dropped as a short stub)
JD,X_mas,Y_mas,errX_decade,errY_decade,errX_season,errY_season,season
2457440.862944,17.2849,-29.1223,6.5498,5.6180,6.4369,4.3769,1
2457440.884034,17.5558,-30.2152,6.5498,5.6180,6.4369,4.3769,1
2457444.887964,17.9563,-31.1965,6.5498,5.6180,6.4369,4.3769,1
2457446.844884,26.0403,-34.9864,6.5498,5.6180,6.4369,4.3769,1
2457446.868434,21.2047,-32.8086,6.5498,5.6180,6.4369,4.3769,1
2457446.889504,22.3148,-27.5609,6.5498,5.6180,6.4369,4.3769,1
2457447.870894,21.0318,-24.7904,6.5498,5.6180,6.4369,4.3769,1
2457448.859754,21.8646,-34.8697,6.5498,5.6180,6.4369,4.3769,1
2457449.895624,27.5121,-31.5266,6.5498,5.6180,6.4369,4.3769,1
2457451.836364,14.7411,-34.8595,6.5498,5.6180,6.4369,4.3769,1
2457451.882254,17.3310,-28.3278,6.5498,5.6180,6.4369,4.3769,1
2457452.830984,20.6431,-28.8835,6.5498,5.6180,6.4369,4.3769,1
2457452.890024,16.9780,-32.0783,6.5498,5.6180,6.4369,4.3769,1
2457453.828314,23.1690,-29.7389,6.5498,5.6180,6.4369,4.3769,1
2457454.827394,19.4359,-30.4919,6.5498,5.6180,6.4369,4.3769,1
2457454.849774,18.9558,-31.3367,6.5498,5.6180,6.4369,4.3769,1
2457454.893184,10.5912,-31.8874,6.5498,5.6180,6.4369,4.3769,1
2457456.822654,12.8881,-29.3798,6.5498,5.6180,6.4369,4.3769,1
2457456.880834,21.0043,-24.7177,6.5498,5.6180,6.4369,4.3769,1
2457457.828984,13.5388,-38.6351,6.5498,5.6180,6.4369,4.3769,1
2457457.851624,20.7753,-27.6292,6.5498,5.6180,6.4369,4.3769,1
2457457.872584,13.0910,-27.6227,6.5498,5.6180,6.4369,4.3769,1
2457457.904974,14.1500,-31.8815,6.5498,5.6180,6.4369,4.3769,1
2457458.827424,24.5246,-30.3137,6.5498,5.6180,6.4369,4.3769,1
2457458.869674,16.4868,-26.2207,6.5498,5.6180,6.4369,4.3769,1
2457458.902084,17.1429,-31.8118,6.5498,5.6180,6.4369,4.3769,1
2457460.822104,12.1438,-34.6862,6.5498,5.6180,6.4369,4.3769,1
2457460.843084,20.0985,-35.4401,6.5498,5.6180,6.4369,4.3769,1
2457461.859174,19.8734,-33.5534,6.5498,5.6180,6.4369,4.3769,1
2457466.863774,24.7102,-32.9524,6.5498,5.6180,6.4369,4.3769,1
2457466.884144,23.1573,-31.0906,6.5498,5.6180,6.4369,4.3769,1
2457466.904944,17.0396,-36.1035,6.5498,5.6180,6.4369,4.3769,1
2457469.816634,26.0884,-32.1967,6.5498,5.6180,6.4369,4.3769,1
2457469.877424,16.5474,-39.8849,6.5498,5.6180,6.4369,4.3769,1
2457469.902574,17.2654,-26.7141,6.5498,5.6180,6.4369,4.3769,1
2457472.813834,14.9133,-36.1703,6.5498,5.6180,6.4369,4.3769,1
2457472.834604,29.1271,-28.4397,6.5498,5.6180,6.4369,4.3769,1
2457472.857244,11.5342,-29.2376,6.5498,5.6180,6.4369,4.3769,1
2457472.877464,29.4631,-31.8120,6.5498,5.6180,6.4369,4.3769,1
2457472.898324,19.0204,-30.8781,6.5498,5.6180,6.4369,4.3769,1
2457473.767334,24.5282,-26.5716,6.5498,5.6180,6.4369,4.3769,1
2457473.829174,17.6212,-28.8871,6.5498,5.6180,6.4369,4.3769,1
2457473.880414,13.0241,-34.0028,6.5498,5.6180,6.4369,4.3769,1
2457474.781964,23.3047,-37.8678,6.5498,5.6180,6.4369,4.3769,1
2457474.802834,21.7346,-28.2932,6.5498,5.6180,6.4369,4.3769,1
2457474.823204,18.6796,-30.0256,6.5498,5.6180,6.4369,4.3769,1
2457474.843314,27.5909,-36.4886,6.5498,5.6180,6.4369,4.3769,1
2457474.876584,24.9647,-24.3563,6.5498,5.6180,6.4369,4.3769,1
2457474.896914,19.6511,-31.0154,6.5498,5.6180,6.4369,4.3769,1
2457475.799654,24.1224,-27.9004,6.5498,5.6180,6.4369,4.3769,1
2457475.822914,22.5625,-30.2678,6.5498,5.6180,6.4369,4.3769,1
2457475.860274,22.4310,-35.9066,6.5498,5.6180,6.4369,4.3769,1
2457475.891894,23.3615,-23.7139,6.5498,5.6180,6.4369,4.3769,1
2457476.771777,23.6944,-34.3497,6.5498,5.6180,6.4369,4.3769,1
2457476.790857,17.0168,-30.0519,6.5498,5.6180,6.4369,4.3769,1
2457476.844247,17.0374,-38.1481,6.5498,5.6180,6.4369,4.3769,1
2457476.864847,21.9697,-35.0617,6.5498,5.6180,6.4369,4.3769,1
2457477.808704,25.0336,-25.0243,6.5498,5.6180,6.4369,4.3769,1
2457477.832234,28.9841,-33.1110,6.5498,5.6180,6.4369,4.3769,1
2457477.896344,19.1409,-35.6549,6.5498,5.6180,6.4369,4.3769,1
2457478.777564,27.6594,-30.3810,6.5498,5.6180,6.4369,4.3769,1
2457478.800264,20.3747,-26.5782,6.5498,5.6180,6.4369,4.3769,1
2457478.821044,19.3364,-37.2671,6.5498,5.6180,6.4369,4.3769,1
2457478.845954,17.1943,-33.5298,6.5498,5.6180,6.4369,4.3769,1
2457478.907074,19.4534,-31.0135,6.5498,5.6180,6.4369,4.3769,1
2457479.752447,12.4768,-28.4100,6.5498,5.6180,6.4369,4.3769,1
2457479.787907,22.2198,-25.3167,6.5498,5.6180,6.4369,4.3769,1
2457479.805807,18.1292,-34.0981,6.5498,5.6180,6.4369,4.3769,1
2457479.843177,23.8714,-27.2700,6.5498,5.6180,6.4369,4.3769,1
2457479.878647,24.0076,-32.9874,6.5498,5.6180,6.4369,4.3769,1
2457479.898357,15.7291,-33.0047,6.5498,5.6180,6.4369,4.3769,1
2457479.917407,18.9605,-22.8703,6.5498,5.6180,6.4369,4.3769,1
2457480.779637,21.9867,-34.0586,6.5498,5.6180,6.4369,4.3769,1
2457480.799717,18.0919,-37.7198,6.5498,5.6180,6.4369,4.3769,1
2457481.758687,16.0035,-37.6544,6.5498,5.6180,6.4369,4.3769,1
2457481.779777,20.7357,-28.2364,6.5498,5.6180,6.4369,4.3769,1
2457481.811817,26.4828,-32.4532,6.5498,5.6180,6.4369,4.3769,1
2457481.830507,16.9038,-32.4211,6.5498,5.6180,6.4369,4.3769,1
2457482.798567,22.9469,-32.9121,6.5498,5.6180,6.4369,4.3769,1
2457482.822387,23.6145,-29.9811,6.5498,5.6180,6.4369,4.3769,1
2457482.863357,27.1513,-23.8102,6.5498,5.6180,6.4369,4.3769,1
2457484.784417,20.3665,-26.6100,6.5498,5.6180,6.4369,4.3769,1
2457484.804047,27.8334,-36.3097,6.5498,5.6180,6.4369,4.3769,1
2457484.857487,28.0545,-30.3557,6.5498,5.6180,6.4369,4.3769,1
2457484.876917,20.0496,-25.5469,6.5498,5.6180,6.4369,4.3769,1
2457484.896597,26.9203,-29.6336,6.5498,5.6180,6.4369,4.3769,1
2457485.876447,20.9906,-37.6717,6.5498,5.6180,6.4369,4.3769,1
2457485.908717,23.3732,-30.0485,6.5498,5.6180,6.4369,4.3769,1
2457486.796157,16.7963,-24.8057,6.5498,5.6180,6.4369,4.3769,1
2457486.819627,19.9812,-33.4467,6.5498,5.6180,6.4369,4.3769,1
2457487.774417,24.7106,-28.5092,6.5498,5.6180,6.4369,4.3769,1
2457487.815607,23.3506,-23.0933,6.5498,5.6180,6.4369,4.3769,1
2457487.884767,18.0965,-30.1500,6.5498,5.6180,6.4369,4.3769,1
2457487.904937,19.2832,-31.6374,6.5498,5.6180,6.4369,4.3769,1
2457488.827904,22.3615,-30.8833,6.5498,5.6180,6.4369,4.3769,1
2457488.845654,20.4507,-25.6090,6.5498,5.6180,6.4369,4.3769,1
2457488.865984,21.5447,-25.3135,6.5498,5.6180,6.4369,4.3769,1
2457489.889827,22.4685,-33.0352,6.5498,5.6180,6.4369,4.3769,1
2457489.913127,16.1528,-23.0678,6.5498,5.6180,6.4369,4.3769,1
2457491.759557,19.3578,-29.6594,6.5498,5.6180,6.4369,4.3769,1
