# KMT-2026-BLG-0521 / OGLE-2026-BLG-0058, field BLG01, v6 reduction
# calibration star "m18_d04"
# Solution: ~/KMTdata/Results/v8/IFfinal_BLG01.mat
# v8 fits the calibration set 14<I<19, isolated to 2 arcsec, minus 2-sigma RMS outliers: 235 stars.
# All are freely fitted; Gaia RUWE<1.4 is applied only in the post-hoc tie.
# I_OGLE = 18.14, at pixel (147.6, 148.0), 4.5 pix from the target
# RA, Dec (J2000) = 17:52:38.210 , -31:47:37.06  =  268.159208 , -31.793627 deg
# absolute proper motion (mu_alpha cos d, mu_d) = -0.620, -6.433 mas/yr
#   full six-parameter gauge removed (constant AND linear gradient)
# X_mas, Y_mas: position in mas, proper motion NOT removed, relative to the mean
# errX_decade, errY_decade: this star own residual RMS over the run. Constant.
# errX_season, errY_season: this star own residual RMS within each season.
# season: 1=2016 ... 10=2026 (2020 is dropped as a short stub)
JD,X_mas,Y_mas,errX_decade,errY_decade,errX_season,errY_season,season
2457441.875824,-14.3382,-15.1353,25.2437,27.0949,20.0986,24.5434,1
2457444.887964,36.8375,0.9021,25.2437,27.0949,20.0986,24.5434,1
2457445.849494,25.0128,25.5678,25.2437,27.0949,20.0986,24.5434,1
2457447.845274,35.9383,9.3076,25.2437,27.0949,20.0986,24.5434,1
2457448.881804,34.9541,0.9388,25.2437,27.0949,20.0986,24.5434,1
2457449.870704,30.1020,-18.0860,25.2437,27.0949,20.0986,24.5434,1
2457449.895624,-4.3990,36.2555,25.2437,27.0949,20.0986,24.5434,1
2457451.836364,37.2758,19.6249,25.2437,27.0949,20.0986,24.5434,1
2457451.882254,17.0666,31.7072,25.2437,27.0949,20.0986,24.5434,1
2457452.867874,48.9465,-15.2786,25.2437,27.0949,20.0986,24.5434,1
2457453.850814,30.4206,-18.1521,25.2437,27.0949,20.0986,24.5434,1
2457454.827394,16.8038,11.9905,25.2437,27.0949,20.0986,24.5434,1
2457454.893184,47.8591,-14.2358,25.2437,27.0949,20.0986,24.5434,1
2457455.828864,20.4471,-9.5932,25.2437,27.0949,20.0986,24.5434,1
2457458.827424,29.3447,0.5989,25.2437,27.0949,20.0986,24.5434,1
2457461.815294,8.0868,32.1767,25.2437,27.0949,20.0986,24.5434,1
2457461.881694,39.8393,-11.7733,25.2437,27.0949,20.0986,24.5434,1
2457462.863864,21.9055,-4.0890,25.2437,27.0949,20.0986,24.5434,1
2457466.863774,21.2140,-21.9215,25.2437,27.0949,20.0986,24.5434,1
2457469.816634,50.8417,17.6287,25.2437,27.0949,20.0986,24.5434,1
2457469.842754,30.9187,-27.3949,25.2437,27.0949,20.0986,24.5434,1
2457469.902574,34.9702,-29.1299,25.2437,27.0949,20.0986,24.5434,1
2457473.767334,23.9588,45.3144,25.2437,27.0949,20.0986,24.5434,1
2457473.829174,23.0960,-5.9134,25.2437,27.0949,20.0986,24.5434,1
2457474.802834,15.2701,-5.7654,25.2437,27.0949,20.0986,24.5434,1
2457474.823204,30.0393,-9.7944,25.2437,27.0949,20.0986,24.5434,1
2457474.843314,17.5939,-14.6166,25.2437,27.0949,20.0986,24.5434,1
2457474.876584,22.6629,-12.7794,25.2437,27.0949,20.0986,24.5434,1
2457474.896914,26.6133,-28.7523,25.2437,27.0949,20.0986,24.5434,1
2457476.866587,34.3824,-9.6708,25.2437,27.0949,20.0986,24.5434,1
2457477.832234,28.0426,-2.2298,25.2437,27.0949,20.0986,24.5434,1
2457479.787907,5.0290,-17.0207,25.2437,27.0949,20.0986,24.5434,1
2457479.805807,57.9319,4.5826,25.2437,27.0949,20.0986,24.5434,1
2457479.861057,11.6429,23.2074,25.2437,27.0949,20.0986,24.5434,1
2457479.898357,38.8009,-23.4403,25.2437,27.0949,20.0986,24.5434,1
2457479.917407,10.8493,-25.5223,25.2437,27.0949,20.0986,24.5434,1
2457480.779637,46.7425,3.5431,25.2437,27.0949,20.0986,24.5434,1
2457480.817077,8.9239,-3.0941,25.2437,27.0949,20.0986,24.5434,1
2457480.899627,61.3554,6.6456,25.2437,27.0949,20.0986,24.5434,1
2457481.758687,40.3732,23.6090,25.2437,27.0949,20.0986,24.5434,1
2457481.830507,51.8699,-16.8764,25.2437,27.0949,20.0986,24.5434,1
2457481.885317,59.2319,-37.7653,25.2437,27.0949,20.0986,24.5434,1
2457482.798567,38.0440,15.1135,25.2437,27.0949,20.0986,24.5434,1
2457482.841957,23.1714,22.1927,25.2437,27.0949,20.0986,24.5434,1
2457484.837477,3.5083,-17.1848,25.2437,27.0949,20.0986,24.5434,1
