# KMT-2026-BLG-0521 / OGLE-2026-BLG-0058, field BLG41, v6 reduction
# the target
# Solution: ~/KMTdata/Results/v6/IFfinal_BLG41.mat
# v6 fits the calibration set 14<I<19, isolated to 2 arcsec, 287 stars in this field.
# All are freely fitted; Gaia RUWE<1.4 is applied only in the post-hoc tie.
# I_OGLE = 18.13, at pixel (150.4, 150.4), 0.0 pix from the target
# RA, Dec (J2000) = 17:52:38.086 , -31:47:36.21  =  268.158691 , -31.793393 deg
# absolute proper motion (mu_alpha cos d, mu_d) = -2.017, -7.163 mas/yr
#   full six-parameter gauge removed (constant AND linear gradient)
# X_mas, Y_mas: position in mas, proper motion NOT removed, relative to the mean
# errX_decade, errY_decade: this star own residual RMS over the run. Constant.
# errX_season, errY_season: this star own residual RMS within each season.
# season: 1=2016 ... 10=2026 (2020 is dropped as a short stub)
JD,X_mas,Y_mas,errX_decade,errY_decade,errX_season,errY_season,season
2457439.889474,-5.7539,-12.2536,23.1552,19.2548,18.4353,16.8120,1
2457440.873734,29.1396,5.2550,23.1552,19.2548,18.4353,16.8120,1
2457444.849234,-43.9383,32.1293,23.1552,19.2548,18.4353,16.8120,1
2457447.884184,13.0097,-5.7259,23.1552,19.2548,18.4353,16.8120,1
2457448.870694,-31.7584,8.2243,23.1552,19.2548,18.4353,16.8120,1
2457452.879104,-0.0938,-1.9940,23.1552,19.2548,18.4353,16.8120,1
2457453.862354,-18.1896,27.5901,23.1552,19.2548,18.4353,16.8120,1
2457457.840084,-7.4750,36.1333,23.1552,19.2548,18.4353,16.8120,1
2457458.814244,24.0121,20.1082,23.1552,19.2548,18.4353,16.8120,1
2457461.803824,11.0680,1.4894,23.1552,19.2548,18.4353,16.8120,1
2457466.801244,-52.5786,-13.9226,23.1552,19.2548,18.4353,16.8120,1
2457466.821464,-12.2569,21.9885,23.1552,19.2548,18.4353,16.8120,1
2457466.841764,-23.0512,17.4196,23.1552,19.2548,18.4353,16.8120,1
2457472.846424,-10.7613,14.7763,23.1552,19.2548,18.4353,16.8120,1
2457473.819034,3.5635,9.6968,23.1552,19.2548,18.4353,16.8120,1
2457473.859344,-9.0365,17.4513,23.1552,19.2548,18.4353,16.8120,1
2457473.904514,-20.9151,16.4904,23.1552,19.2548,18.4353,16.8120,1
2457474.866454,-26.8354,-4.7494,23.1552,19.2548,18.4353,16.8120,1
2457475.786754,17.5146,10.5605,23.1552,19.2548,18.4353,16.8120,1
2457475.810414,2.1274,40.1432,23.1552,19.2548,18.4353,16.8120,1
2457475.902514,-26.0396,7.5808,23.1552,19.2548,18.4353,16.8120,1
2457476.800247,-35.4636,3.5457,23.1552,19.2548,18.4353,16.8120,1
2457476.833617,-43.4188,-6.5490,23.1552,19.2548,18.4353,16.8120,1
2457476.855647,-23.5441,20.1496,23.1552,19.2548,18.4353,16.8120,1
2457476.876207,-19.0780,17.5253,23.1552,19.2548,18.4353,16.8120,1
2457476.897937,-26.0605,9.6201,23.1552,19.2548,18.4353,16.8120,1
2457477.762764,-10.8562,1.9993,23.1552,19.2548,18.4353,16.8120,1
2457477.864484,-8.7968,26.0652,23.1552,19.2548,18.4353,16.8120,1
2457478.835594,-31.0603,18.5054,23.1552,19.2548,18.4353,16.8120,1
2457479.814637,-51.1105,1.0042,23.1552,19.2548,18.4353,16.8120,1
2457479.908047,13.4699,26.1077,23.1552,19.2548,18.4353,16.8120,1
2457480.890507,0.6402,18.8460,23.1552,19.2548,18.4353,16.8120,1
2457481.791947,15.3190,44.4740,23.1552,19.2548,18.4353,16.8120,1
2457481.839657,0.0669,-1.5461,23.1552,19.2548,18.4353,16.8120,1
