# KMT-2026-BLG-0521 / OGLE-2026-BLG-0058, field BLG41, v6 reduction
# calibration star "m16_d31"
# Solution: ~/KMTdata/Results/v6/IFfinal_BLG41.mat
# v6 fits the calibration set 14<I<19, isolated to 2 arcsec, 287 stars in this field.
# All are freely fitted; Gaia RUWE<1.4 is applied only in the post-hoc tie.
# I_OGLE = 16.75, at pixel (138.7, 178.7), 30.6 pix from the target
# RA, Dec (J2000) = 17:52:38.451 , -31:47:25.04  =  268.160212 , -31.790288 deg
# absolute proper motion (mu_alpha cos d, mu_d) = +3.585, -14.974 mas/yr
#   full six-parameter gauge removed (constant AND linear gradient)
# X_mas, Y_mas: position in mas, proper motion NOT removed, relative to the mean
# errX_decade, errY_decade: this star own residual RMS over the run. Constant.
# errX_season, errY_season: this star own residual RMS within each season.
# season: 1=2016 ... 10=2026 (2020 is dropped as a short stub)
JD,X_mas,Y_mas,errX_decade,errY_decade,errX_season,errY_season,season
2457439.889474,16.0225,57.0222,8.4772,7.7899,8.9371,7.0151,1
2457440.894604,16.8142,63.1090,8.4772,7.7899,8.9371,7.0151,1
2457444.898554,7.8611,54.5143,8.4772,7.7899,8.9371,7.0151,1
2457446.900524,21.3621,61.1448,8.4772,7.7899,8.9371,7.0151,1
2457447.859044,21.3865,50.4285,8.4772,7.7899,8.9371,7.0151,1
2457447.884184,13.4315,51.3933,8.4772,7.7899,8.9371,7.0151,1
2457448.848144,5.3829,49.0290,8.4772,7.7899,8.9371,7.0151,1
2457449.836374,12.2924,48.2090,8.4772,7.7899,8.9371,7.0151,1
2457450.844824,4.4172,52.4400,8.4772,7.7899,8.9371,7.0151,1
2457451.847284,9.6334,58.8506,8.4772,7.7899,8.9371,7.0151,1
2457453.839854,17.2560,44.5149,8.4772,7.7899,8.9371,7.0151,1
2457453.862354,11.4705,57.1355,8.4772,7.7899,8.9371,7.0151,1
2457453.886314,13.2060,54.0384,8.4772,7.7899,8.9371,7.0151,1
2457454.860034,3.3414,51.1820,8.4772,7.7899,8.9371,7.0151,1
2457455.895704,9.1729,48.3274,8.4772,7.7899,8.9371,7.0151,1
2457456.834924,21.5515,53.2021,8.4772,7.7899,8.9371,7.0151,1
2457456.870584,10.9964,53.6623,8.4772,7.7899,8.9371,7.0151,1
2457456.891874,17.4791,44.5475,8.4772,7.7899,8.9371,7.0151,1
2457457.840084,18.8318,57.1028,8.4772,7.7899,8.9371,7.0151,1
2457457.862094,11.5283,56.1659,8.4772,7.7899,8.9371,7.0151,1
2457457.882874,24.5308,55.2168,8.4772,7.7899,8.9371,7.0151,1
2457458.837924,13.9700,52.0903,8.4772,7.7899,8.9371,7.0151,1
2457458.859204,3.9725,53.5002,8.4772,7.7899,8.9371,7.0151,1
2457460.832804,13.1381,45.5525,8.4772,7.7899,8.9371,7.0151,1
2457460.856234,11.1938,59.7913,8.4772,7.7899,8.9371,7.0151,1
2457460.876964,14.8400,44.7164,8.4772,7.7899,8.9371,7.0151,1
2457460.911144,20.7970,58.0739,8.4772,7.7899,8.9371,7.0151,1
2457461.803824,10.1618,53.4531,8.4772,7.7899,8.9371,7.0151,1
2457461.826694,15.3727,50.7460,8.4772,7.7899,8.9371,7.0151,1
2457461.848424,15.1387,52.2687,8.4772,7.7899,8.9371,7.0151,1
2457461.870304,14.6319,47.7370,8.4772,7.7899,8.9371,7.0151,1
2457466.841764,22.7782,53.5879,8.4772,7.7899,8.9371,7.0151,1
2457466.873964,12.2202,53.7561,8.4772,7.7899,8.9371,7.0151,1
2457466.894534,22.0095,52.1644,8.4772,7.7899,8.9371,7.0151,1
2457469.805494,24.5721,56.1508,8.4772,7.7899,8.9371,7.0151,1
2457469.830814,24.5849,58.6590,8.4772,7.7899,8.9371,7.0151,1
2457469.890464,21.1585,54.5658,8.4772,7.7899,8.9371,7.0151,1
2457470.778494,15.0321,42.9710,8.4772,7.7899,8.9371,7.0151,1
2457472.801324,5.7287,64.0940,8.4772,7.7899,8.9371,7.0151,1
2457472.846424,17.4528,50.0445,8.4772,7.7899,8.9371,7.0151,1
2457472.867254,15.3076,54.4425,8.4772,7.7899,8.9371,7.0151,1
2457472.887954,15.4628,50.7303,8.4772,7.7899,8.9371,7.0151,1
2457472.908754,19.4495,57.7776,8.4772,7.7899,8.9371,7.0151,1
2457473.777214,16.0210,44.2579,8.4772,7.7899,8.9371,7.0151,1
2457473.798434,26.7226,61.6160,8.4772,7.7899,8.9371,7.0151,1
2457474.770264,15.1484,48.3939,8.4772,7.7899,8.9371,7.0151,1
2457474.792714,23.7219,43.5197,8.4772,7.7899,8.9371,7.0151,1
2457474.812904,21.3500,50.2313,8.4772,7.7899,8.9371,7.0151,1
2457474.833334,15.2501,49.9837,8.4772,7.7899,8.9371,7.0151,1
2457474.886814,18.4796,52.5772,8.4772,7.7899,8.9371,7.0151,1
2457474.907094,15.9809,48.9628,8.4772,7.7899,8.9371,7.0151,1
2457475.765234,22.8573,63.9183,8.4772,7.7899,8.9371,7.0151,1
2457475.786754,28.0316,56.0207,8.4772,7.7899,8.9371,7.0151,1
2457475.788854,17.2038,45.8119,8.4772,7.7899,8.9371,7.0151,1
2457475.810414,24.3465,58.1301,8.4772,7.7899,8.9371,7.0151,1
2457475.835684,22.7935,62.8984,8.4772,7.7899,8.9371,7.0151,1
2457475.870654,12.5898,43.1349,8.4772,7.7899,8.9371,7.0151,1
2457475.902514,16.0511,49.7042,8.4772,7.7899,8.9371,7.0151,1
2457476.800247,11.5416,64.0153,8.4772,7.7899,8.9371,7.0151,1
2457476.833617,27.0368,55.9335,8.4772,7.7899,8.9371,7.0151,1
2457476.855647,18.0982,55.1416,8.4772,7.7899,8.9371,7.0151,1
2457476.876207,17.2259,58.1664,8.4772,7.7899,8.9371,7.0151,1
2457476.897937,11.9863,56.1188,8.4772,7.7899,8.9371,7.0151,1
