# KMT-2026-BLG-0521 / OGLE-2026-BLG-0058, field BLG41, v13 reduction
# calibration star "m16_d30"
# Solution: ~/KMTdata/Results/v13/IFfinal_BLG41.mat
# v13 fits the calibration set 14<I<19, isolated to 2 arcsec, minus 2-sigma RMS outliers: 260 stars, with 6 SysRem components.
# All are freely fitted; Gaia RUWE<1.4 is applied only in the post-hoc tie.
# I_OGLE = 16.63, at pixel (120.4, 154.6), 30.4 pix from the target
# RA, Dec (J2000) = 17:52:39.023 , -31:47:34.60  =  268.162595 , -31.792945 deg
# absolute proper motion (mu_alpha cos d, mu_d) = +2.325, +0.355 mas/yr
#   full six-parameter gauge removed (constant AND linear gradient)
# X_mas, Y_mas: position in mas, proper motion NOT removed, relative to the mean
# errX_decade, errY_decade: this star own residual RMS over the run. Constant.
# errX_season, errY_season: this star own residual RMS within each season.
# season: 1=2016 ... 10=2026 (2020 is dropped as a short stub)
JD,X_mas,Y_mas,errX_decade,errY_decade,errX_season,errY_season,season
2457439.889474,6.2484,-36.9843,5.2499,5.3315,5.0040,4.4679,1
2457440.873734,1.7587,-32.4002,5.2499,5.3315,5.0040,4.4679,1
2457440.894604,1.5423,-42.9406,5.2499,5.3315,5.0040,4.4679,1
2457441.863774,3.4127,-34.3804,5.2499,5.3315,5.0040,4.4679,1
2457441.885034,6.7036,-30.3022,5.2499,5.3315,5.0040,4.4679,1
2457444.875034,7.0925,-28.3722,5.2499,5.3315,5.0040,4.4679,1
2457444.898554,10.4301,-27.6432,5.2499,5.3315,5.0040,4.4679,1
2457445.859904,14.5083,-33.8385,5.2499,5.3315,5.0040,4.4679,1
2457445.893134,7.6250,-32.7556,5.2499,5.3315,5.0040,4.4679,1
2457446.857474,1.0147,-37.3548,5.2499,5.3315,5.0040,4.4679,1
2457446.879004,2.3301,-41.6428,5.2499,5.3315,5.0040,4.4679,1
2457446.900524,2.9987,-35.9429,5.2499,5.3315,5.0040,4.4679,1
2457447.859044,3.4787,-35.2250,5.2499,5.3315,5.0040,4.4679,1
2457447.884184,12.1630,-29.8359,5.2499,5.3315,5.0040,4.4679,1
2457448.848144,8.1566,-37.9016,5.2499,5.3315,5.0040,4.4679,1
2457449.882344,5.7245,-34.1202,5.2499,5.3315,5.0040,4.4679,1
2457450.844824,6.9434,-40.6757,5.2499,5.3315,5.0040,4.4679,1
2457450.894234,15.1762,-43.5411,5.2499,5.3315,5.0040,4.4679,1
2457451.847284,4.0506,-36.9901,5.2499,5.3315,5.0040,4.4679,1
2457451.869404,3.4399,-39.7830,5.2499,5.3315,5.0040,4.4679,1
2457451.893614,7.4495,-38.1925,5.2499,5.3315,5.0040,4.4679,1
2457452.842504,2.3402,-31.0393,5.2499,5.3315,5.0040,4.4679,1
2457452.879104,1.5592,-31.4058,5.2499,5.3315,5.0040,4.4679,1
2457453.839854,7.7978,-34.7242,5.2499,5.3315,5.0040,4.4679,1
2457453.862354,7.1972,-28.0675,5.2499,5.3315,5.0040,4.4679,1
2457453.886314,3.2135,-35.5591,5.2499,5.3315,5.0040,4.4679,1
2457454.838844,8.4262,-37.7647,5.2499,5.3315,5.0040,4.4679,1
2457454.860034,4.2623,-36.8684,5.2499,5.3315,5.0040,4.4679,1
2457454.881694,10.2627,-42.4903,5.2499,5.3315,5.0040,4.4679,1
2457454.903964,2.0309,-32.3702,5.2499,5.3315,5.0040,4.4679,1
2457455.818494,10.1121,-37.0321,5.2499,5.3315,5.0040,4.4679,1
2457455.850354,7.7202,-28.9457,5.2499,5.3315,5.0040,4.4679,1
2457455.895704,11.0980,-33.8359,5.2499,5.3315,5.0040,4.4679,1
2457456.812284,6.2888,-31.4000,5.2499,5.3315,5.0040,4.4679,1
2457456.834924,8.6751,-30.6424,5.2499,5.3315,5.0040,4.4679,1
2457456.870584,-0.3587,-35.8279,5.2499,5.3315,5.0040,4.4679,1
2457457.816464,10.5237,-32.0113,5.2499,5.3315,5.0040,4.4679,1
2457457.840084,10.4545,-39.4775,5.2499,5.3315,5.0040,4.4679,1
2457457.882874,11.4556,-32.5926,5.2499,5.3315,5.0040,4.4679,1
2457458.814244,11.3778,-35.2377,5.2499,5.3315,5.0040,4.4679,1
2457458.837924,11.6129,-40.5730,5.2499,5.3315,5.0040,4.4679,1
2457458.880204,12.2083,-35.7029,5.2499,5.3315,5.0040,4.4679,1
2457460.811764,4.5378,-33.3339,5.2499,5.3315,5.0040,4.4679,1
2457460.876964,11.0150,-32.8464,5.2499,5.3315,5.0040,4.4679,1
2457461.803824,3.1553,-37.6901,5.2499,5.3315,5.0040,4.4679,1
2457461.826694,13.3064,-35.8352,5.2499,5.3315,5.0040,4.4679,1
2457461.870304,7.3920,-38.9739,5.2499,5.3315,5.0040,4.4679,1
2457461.904714,5.4751,-35.1354,5.2499,5.3315,5.0040,4.4679,1
2457462.802974,6.0622,-29.4304,5.2499,5.3315,5.0040,4.4679,1
2457462.874924,11.3234,-36.6968,5.2499,5.3315,5.0040,4.4679,1
2457466.801244,11.8160,-41.3209,5.2499,5.3315,5.0040,4.4679,1
2457466.841764,9.4193,-31.6652,5.2499,5.3315,5.0040,4.4679,1
2457466.873964,3.0109,-37.2706,5.2499,5.3315,5.0040,4.4679,1
2457466.894534,6.5387,-35.1383,5.2499,5.3315,5.0040,4.4679,1
2457469.830814,1.5576,-34.7500,5.2499,5.3315,5.0040,4.4679,1
2457469.865584,5.2521,-31.5599,5.2499,5.3315,5.0040,4.4679,1
2457472.846424,8.1973,-31.6363,5.2499,5.3315,5.0040,4.4679,1
2457472.908754,5.2042,-35.3353,5.2499,5.3315,5.0040,4.4679,1
2457473.777214,8.2654,-35.5563,5.2499,5.3315,5.0040,4.4679,1
2457473.798434,10.2062,-37.9643,5.2499,5.3315,5.0040,4.4679,1
2457473.819034,14.2970,-36.2350,5.2499,5.3315,5.0040,4.4679,1
2457473.859344,5.9087,-36.6509,5.2499,5.3315,5.0040,4.4679,1
2457473.904514,11.4753,-30.9763,5.2499,5.3315,5.0040,4.4679,1
2457474.812904,5.5346,-33.1268,5.2499,5.3315,5.0040,4.4679,1
2457474.833334,14.6056,-29.0366,5.2499,5.3315,5.0040,4.4679,1
2457474.866454,8.5067,-36.3821,5.2499,5.3315,5.0040,4.4679,1
2457474.886814,7.7148,-33.9682,5.2499,5.3315,5.0040,4.4679,1
2457474.907094,10.3185,-32.2927,5.2499,5.3315,5.0040,4.4679,1
2457475.786754,9.3033,-30.0068,5.2499,5.3315,5.0040,4.4679,1
2457475.788854,3.7562,-39.9036,5.2499,5.3315,5.0040,4.4679,1
2457475.810414,7.7823,-30.0215,5.2499,5.3315,5.0040,4.4679,1
2457475.835684,9.4375,-30.0708,5.2499,5.3315,5.0040,4.4679,1
2457475.870654,11.7646,-32.8075,5.2499,5.3315,5.0040,4.4679,1
2457475.902514,13.3529,-37.7139,5.2499,5.3315,5.0040,4.4679,1
2457476.800247,4.9659,-33.5367,5.2499,5.3315,5.0040,4.4679,1
2457476.855647,6.2962,-30.8007,5.2499,5.3315,5.0040,4.4679,1
2457476.876207,3.7532,-29.7972,5.2499,5.3315,5.0040,4.4679,1
2457476.897937,11.3795,-31.6859,5.2499,5.3315,5.0040,4.4679,1
2457477.762764,10.9162,-26.3843,5.2499,5.3315,5.0040,4.4679,1
2457477.796184,0.3462,-30.3761,5.2499,5.3315,5.0040,4.4679,1
2457478.764414,5.1913,-37.4065,5.2499,5.3315,5.0040,4.4679,1
2457478.788064,5.7633,-34.5315,5.2499,5.3315,5.0040,4.4679,1
2457478.810724,14.4215,-31.4614,5.2499,5.3315,5.0040,4.4679,1
2457478.835594,8.4213,-29.6936,5.2499,5.3315,5.0040,4.4679,1
2457478.858554,9.8257,-36.1297,5.2499,5.3315,5.0040,4.4679,1
2457478.880234,11.2800,-36.3985,5.2499,5.3315,5.0040,4.4679,1
2457479.814637,9.2146,-29.0370,5.2499,5.3315,5.0040,4.4679,1
2457479.852057,10.8529,-36.5330,5.2499,5.3315,5.0040,4.4679,1
2457479.869837,13.1387,-27.9064,5.2499,5.3315,5.0040,4.4679,1
2457479.888387,12.3544,-36.8800,5.2499,5.3315,5.0040,4.4679,1
2457479.908047,11.5428,-32.5888,5.2499,5.3315,5.0040,4.4679,1
2457480.790677,7.3292,-30.3236,5.2499,5.3315,5.0040,4.4679,1
2457481.768077,4.6008,-26.6865,5.2499,5.3315,5.0040,4.4679,1
2457481.788777,12.0830,-29.7205,5.2499,5.3315,5.0040,4.4679,1
2457481.791947,6.2142,-31.0871,5.2499,5.3315,5.0040,4.4679,1
2457481.821037,11.6447,-30.9695,5.2499,5.3315,5.0040,4.4679,1
2457481.839657,7.2316,-32.2647,5.2499,5.3315,5.0040,4.4679,1
2457481.857877,5.6227,-37.3948,5.2499,5.3315,5.0040,4.4679,1
2457481.859347,14.0296,-35.8730,5.2499,5.3315,5.0040,4.4679,1
2457481.876327,15.2020,-32.4908,5.2499,5.3315,5.0040,4.4679,1
2457482.909177,16.5813,-28.9738,5.2499,5.3315,5.0040,4.4679,1
2457484.774967,10.9891,-35.4331,5.2499,5.3315,5.0040,4.4679,1
2457484.867167,16.9037,-32.8610,5.2499,5.3315,5.0040,4.4679,1
2457484.906697,11.6450,-39.6820,5.2499,5.3315,5.0040,4.4679,1
2457485.795637,6.9830,-36.0656,5.2499,5.3315,5.0040,4.4679,1
2457485.823927,-0.2112,-33.5618,5.2499,5.3315,5.0040,4.4679,1
2457485.855587,14.2666,-33.3909,5.2499,5.3315,5.0040,4.4679,1
2457485.893707,11.6138,-31.5592,5.2499,5.3315,5.0040,4.4679,1
2457486.863677,7.6844,-30.9409,5.2499,5.3315,5.0040,4.4679,1
2457486.889047,5.3456,-30.5564,5.2499,5.3315,5.0040,4.4679,1
2457487.803837,10.0533,-33.4154,5.2499,5.3315,5.0040,4.4679,1
2457487.824707,8.8384,-32.4035,5.2499,5.3315,5.0040,4.4679,1
2457487.845557,11.6371,-29.9351,5.2499,5.3315,5.0040,4.4679,1
2457487.874027,7.0232,-28.9342,5.2499,5.3315,5.0040,4.4679,1
2457487.916167,15.8573,-30.7512,5.2499,5.3315,5.0040,4.4679,1
2457488.797434,17.5799,-29.7245,5.2499,5.3315,5.0040,4.4679,1
2457488.836974,17.4613,-35.1877,5.2499,5.3315,5.0040,4.4679,1
2457488.854164,6.7174,-29.9330,5.2499,5.3315,5.0040,4.4679,1
2457491.740067,3.3234,-37.5276,5.2499,5.3315,5.0040,4.4679,1
2457491.768237,16.4981,-34.7149,5.2499,5.3315,5.0040,4.4679,1
2457491.806997,15.1688,-39.9269,5.2499,5.3315,5.0040,4.4679,1
2457491.842307,17.9526,-40.5418,5.2499,5.3315,5.0040,4.4679,1
2457491.906987,6.1790,-41.2515,5.2499,5.3315,5.0040,4.4679,1
2457494.718167,2.6233,-29.9238,5.2499,5.3315,5.0040,4.4679,1
2457494.735697,8.4437,-30.2013,5.2499,5.3315,5.0040,4.4679,1
2457494.768487,10.8688,-30.9552,5.2499,5.3315,5.0040,4.4679,1
2457494.813627,6.3262,-31.3470,5.2499,5.3315,5.0040,4.4679,1
